"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,15:40:00,15:40:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,15:45:00,15:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,15:47:00,15:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,15:52:00,15:52:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,15:56:00,15:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,15:57:00,15:57:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,16:04:00,16:04:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,16:07:00,16:07:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,16:09:00,16:09:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,16:16:00,16:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,16:21:00,16:21:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,16:27:00,16:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,16:28:00,16:28:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,16:33:00,16:33:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,16:36:00,16:36:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,16:40:00,16:40:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,16:45:00,16:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,16:47:00,16:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,16:52:00,16:52:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,16:56:00,16:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,16:57:00,16:57:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,17:04:00,17:04:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,17:07:00,17:07:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,17:09:00,17:09:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,17:16:00,17:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,17:21:00,17:21:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,17:27:00,17:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,17:28:00,17:28:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,17:33:00,17:33:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,17:36:00,17:36:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,17:40:00,17:40:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,17:45:00,17:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,17:47:00,17:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,17:52:00,17:52:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,17:56:00,17:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,17:57:00,17:57:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,18:04:00,18:04:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,18:07:00,18:07:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,18:09:00,18:09:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,18:16:00,18:16:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,18:17:00,18:17:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,18:21:00,18:21:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,18:27:00,18:27:00
GRAND,"UMSL NORTH METROLINK STATION",FFFF00,2,4,18:31:00,18:31:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,18:33:00,18:33:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,18:35:00,18:35:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,18:36:00,18:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,18:43:00,18:43:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,18:47:00,18:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,18:56:00,18:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,19:03:00,19:03:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,19:07:00,19:07:00
GRAND,"UMSL NORTH METROLINK STATION",FFFF00,2,4,19:11:00,19:11:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,19:16:00,19:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,19:27:00,19:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,19:36:00,19:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,19:47:00,19:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,19:56:00,19:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,20:07:00,20:07:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,20:16:00,20:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,20:27:00,20:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,20:36:00,20:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,20:47:00,20:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,20:56:00,20:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,21:07:00,21:07:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,21:16:00,21:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,21:27:00,21:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,21:36:00,21:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,21:47:00,21:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,21:56:00,21:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,22:07:00,22:07:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,22:16:00,22:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,22:27:00,22:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,22:36:00,22:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,22:47:00,22:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,22:56:00,22:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,23:07:00,23:07:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,23:20:00,23:20:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,23:27:00,23:27:00
"FAIRVIEW HEIGHTS","UMSL NORTH METROLINK STATION",FFFF00,2,4,23:30:00,23:30:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,23:46:00,23:46:00
"FAIRVIEW HEIGHTS","UMSL NORTH METROLINK STATION",FFFF00,2,4,23:50:00,23:50:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,24:08:00,24:08:00
"FAIRVIEW HEIGHTS","UMSL NORTH METROLINK STATION",FFFF00,2,4,24:17:00,24:17:00
"CIVIC CENTER","UMSL NORTH METROLINK STATION",FFFF00,2,4,24:36:00,24:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,24:43:00,24:43:00
"CIVIC CENTER","UMSL NORTH METROLINK STATION",FFFF00,2,4,25:06:00,25:06:00
